train_window,eval_window,direction,accuracy,precision,recall,f1
2023_M09-10,2023_M03-04,backward_3p,0.7381889763779528,0.7518382352941176,0.7574074074074074,0.7546125461254612
2023_M09-10,2022_M11-12,backward_5p,0.6900473933649289,0.7142857142857143,0.6951871657754011,0.7046070460704607
2023_M09-10,2022_M09-10,backward_6p,0.7223001402524544,0.7303921568627451,0.772020725388601,0.7506297229219143
2023_M11-12,2024_M01-02,forward,0.7047440699126092,0.7308641975308642,0.6989374262101535,0.7145443572721787
2023_M11-12,2023_M09-10,backward_1p,0.8052147239263804,0.8288288288288288,0.7976878612716763,0.812960235640648
2023_M11-12,2023_M05-06,backward_3p,0.751412429378531,0.779891304347826,0.7513089005235603,0.7653333333333333
2023_M11-12,2023_M01-02,backward_5p,0.7163461538461539,0.7395437262357415,0.7111517367458866,0.7250698974836906
2023_M11-12,2022_M11-12,backward_6p,0.7109004739336493,0.7519685039370079,0.6809269162210339,0.7146866230121609
2024_M01-02,2024_M03-04,forward,0.6728422955264347,0.6610942249240122,0.7578397212543554,0.7061688311688312
2024_M01-02,2023_M11-12,backward_1p,0.8179519595448799,0.8413878562577447,0.8092967818831943,0.8250303766707169
2024_M01-02,2023_M07-08,backward_3p,0.7154009936124911,0.7084870848708487,0.7783783783783784,0.7417900837089504
2024_M01-02,2023_M03-04,backward_5p,0.7155511811023622,0.7221238938053097,0.7555555555555555,0.7384615384615385
2024_M01-02,2023_M01-02,backward_6p,0.7,0.7057793345008757,0.7367458866544789,0.7209302325581395
